"language";"availableLanguages";"uri";"title";"type";"source";"represents"
"en";"en,any";"/docs/projects/cnect/8/248538/080/publishing/logo1/Synaptic-logo.jpg";"Synaptic";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/248538/080/publishing/readmore/flyer-20101005.pdf";"Synaptic flyer";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/248538/080/publishing/readmore/SYNAPTIC---Press-release---end-project.pdf";"Synaptic Press Release - End of Project";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/248538/080/reports/001-D72Rev42PublishableSummary.pdf";"Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/248538/080/reports/001-D74FinalPeriodicProgressReportpart1.pdf";"Publishable summary - Periodic report P3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/files/211/211388/mmotion-roadmap.pdf";" D 4.1: Roadmap of R/D needs for a better understanding of the human factor / 2011";"relatedPrint";"undefined";""
"en";"en,any";"/docs/projects/cnect/9/318149/080/deliverables/001-EXTRACTITDeliverable32Leaflet.pdf";"Information Leaflet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/318149/080/deliverables/001-D31RecommendationsforFETReviewedFinal.pdf";"Recommendations for FET";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/318149/080/deliverables/001-Deliverable21ReportontheDelphisurveyReviewedFinal.pdf";"Results of the Delphi survey";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/318149/080/publishing/logo1/logo-extract-it.jpg";"EXTRACT-IT logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/9/318149/080/deliverables/001-D11Extract.doc";"Website";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/318149/080/deliverables/001-EXTRACTITD12ProjectBrochure.pdf";"Project Brochure";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/224282/080/publishing/logo1/ginseng.jpg";"GINSENG";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/287682/080/publishing/logo1/logo-COLOR-TEXT-below.jpg";"logo TDK4PE";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/287682/080/deliverables/001-D25UReportonModelingVariabilityValidationv14.pdf";"Report on basic structures development, modelling and validation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/287682/080/reports/001-TDK4PEFinalReportv10Public1.pdf";"Final report (public part)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/287682/080/deliverables/001-D25ReportonModelingVariabilityValidationupdate.pdf";"Report on basic structures";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/224498/080/publishing/logo1/DISC.JPG";"DISC";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD142v10.pdf";"Final Risk analysis";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD114PUBv10.pdf";"Final public report on use case and experiment specification including evaluation criteria.";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD423v10new.pdf";"Conversion logic and high level operations scheduling";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD412v10.pdf";"Report on the implementation of SOA for robot fleets";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD411v10.pdf";"Specification of SOA for robot fleets";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/reports/001-STAMINAGA610917PR1v10Publishablesummary.pdf";"Publishable summary 1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD23v10.pdf";"Report on Bin-picking";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD136v10.pdf";"Stamina test and evaluation report M22";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD25v10.pdf";"Multi-Robot Coordination and mapping";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD21v10.pdf";"Localization and Mapping System";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD138v101.pdf";"Stamina test and evaluation report M41";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD135v10.pdf";"STAMINA test and evaluation report M10";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD32v10.pdf";"Revised  report on skill architecture";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD35v10.pdf";"Report on Human robot interaction  Results";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD431v10.pdf";"Architecture Description for the Mission Planning Subsystem";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD33v10.pdf";"Report on integration of robot skills";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD54v10.pdf";"Plan for Dissemination and Use of Foreground";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD52Projectwebsitev10.pdf";"Project website";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD34v10.pdf";"Report on skill based task planning";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD24v10.pdf";"Report on single part feeding and inspection";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD22v10.pdf";"Robot Navigation System";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD53v10.pdf";"Report on scientific dissemination";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/reports/001-STAMINAGA610917PR1v10ProjectManagement.pdf";"Periodic repor 1 - project management";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD441v10.pdf";"Report on the Specification of a Mission Planning Domain for Robot Fleet Behaviour Control";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD31v10.pdf";"Preliminary report on skill architecture";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD141v10.pdf";"Risk Analysis – first draft M10";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD137v101.pdf";"Stamina test and evaluation report M32";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD421v10public.pdf";"Specification of the integration services with ERP and related sub-systems";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610917/080/deliverables/001-STAMINAD113v10.pdf";"Sustainable and reliable robotics for part handling in manufacturing";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/224342/080/publishing/logo1/PECES.JPG";"PECES";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/0/270350/080/publishing/logo1/ROBLOG-project-logo.png";"ROBLOG project logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/0/270350/080/publishing/logo2/RobLog.jpg";"ROBLOG project illustration";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/216556/080/publishing/logo1/sla-soi-branded.jpg";"SLA@SOI logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/6/216556/080/publishing/logo2/slasoi-logo-web.jpg";"sla@soi";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/224572/080/publishing/logo1/PhotonicRoadSME-project-logo-high-resolution.jpg";"PhotonicRoadSME";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/9/285729/080/deliverables/001-Ares201241108D7120111230FDisseminationExploitationUCCdb.pdf";"Desssimination & Exploitation Plan: Public websites, portals and collaboration";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/285729/080/deliverables/001-Ares201241108D8120111020WProjectPlanUCCdb.pdf";"Project Plan and Guidlines";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRS247772D12.pdf";"Report on Technology assessments";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLED61bInterimAug2011.pdf";"Validation of the concept, testing site preparation and protocol development";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-DELIVERABLED11ASRSUserRequirementStudy1.pdf";"Detailed user requirements, environment definition, general guidelines on ethical concerns and SRS scenario report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLED22interim.pdf";"Conceptual HRI Design, Usability Testing, HRI Interaction Patterns, and HRI Principles for Remotely Controlled Service Robots";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLED141.pdf";"Requirement specification of future remotely control service robot for home (interim)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE63.pdf";"SRS Ethical and Cost-effectiveness";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRS247772D11.pdf";"Detailed user requirements and SRS scenario report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE62.pdf";"SRS user validation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRS247772D611ValidationoftheSRSconcept.pdf";"Validation of the concept, testing site preparation and protocol development";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-ScenarioRevisionv3.pdf";"5.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-DELIVERABLED12ATechnologyAssessment.pdf";"Technology assessments";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/SRS-247772-DELIVERABLE-8-1.pdf";"web site deliverable";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-DELIVERABLED452FinalRevision.pdf";"FINAL Revision - SRS Context-aware Virtual 3D Display (final version)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLED23.pdf";"Methodology of safe HRI";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRS247772D21a.pdf";"Definition of Privacy policy; requirements and usability study based on specific needs of elderly";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLED51.pdf";"SRS UI_PRI, UI_LOC and core system implemented";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE53.pdf";"SRS technology validation report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLED721.pdf";"Report on raising public participation and awareness (interim)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE142.pdf";"Requirement specification of future remotely control service robot for home (final version)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRS247772D13.pdf";"SRS Initial Knowledge-base and SRS hardware, software communication, and intelligence specification";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE722.pdf";"Report on raising public participation and awareness (final version)";"relatedPrint";"ppm";""
"en";"en";"/docs/projects/cnect/2/247772/080/deliverables/002-DELIVERABLED11ASRSUserRequirementStudy.pdf";"Detailed user requirements and SRS scenario report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE462.pdf";"Shape-based object detection and reconstruction (final version)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE452.pdf";"SRS Context-aware Virtual 3D Display (final version)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/002-SRS247772D21a.pdf";"Definition of Privacy policy; requirements and usability study based on specific needs of elderly";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRS247772D81.pdf";"Project presentation; web first version available to all partners";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-DELIVERABLED13ASRSSystemSpecification.pdf";"SRS System Specification";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/reports/001-SRSp2Publishablesummary.pdf";"Publishable Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLED613final.pdf";"Validation of the concept, testing site preparation and protocol development (final version)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE412.pdf";"ntegrated report about SRS control programme and safety assurance (final version)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLE222.pdf";"onceptual HRI design, usability testing, HRI interaction patterns and principles (final version)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/247772/080/deliverables/001-SRSDELIVERABLED62InterimDRAFT.pdf";"DRAFT - Validation of the concept, testing site preparation and protocol development (interim)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/260159/080/publishing/logo1/ROBOFOOT-Logo.jpg";"ROBOFOOT Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/9/260159/080/publishing/logo2/CIMG0063.JPG";"Smart robotics for high added value footwear industry";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/258888/080/reports/001-GBD72PartPublishableSummary.pdf";"Publishablel Summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/258888/080/publishing/logo1/GREENERBUILDINGS.JPG";"GREENERBUILDINGS";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/211448/080/publishing/logo1/MEDEIA.JPG";"MEDEIA";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/211448/080/publishing/logo2/medeiaimage.JPG";"MEDEIA";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/601148/080/deliverables/001-CASSTINGD14.pdf";"Solutions concepts for collective adaptive systems";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/601148/080/deliverables/001-D51SITEWEBCASSTING.pdf";"CASSTING web site";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/601148/080/deliverables/001-CASSTINGD31.pdf";"Robustness of collective adaptive systems";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/601148/080/publishing/logo1/CASSTING-LOGO.jpg";"logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/601148/080/deliverables/001-CASSTINGD11.pdf";"Multi-player quantitative games";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D22ReportonVRANetwork.pdf";"D2_2 Report on VRA Network";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D311DeploymentpathsforVehicleandRoadAutomationAres20151221044.pdf";"D 3 1 1 Deployment paths for Vehicle and Road Automation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-VRA20150701WP44D442Newsletter2v10.pdf";"D4.4.2 Newsletter 2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-VRANL2015v02b.pdf";"Newsletter";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D351HumanFactorsforVehicleandRoadAutomationdeploymentNeedsandRecommendations.pdf";"D3.5.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D341ConnectivityneedsandrecommendationsfordeploymentofVehicleandRoadAutomation.pdf";"D3.4.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/reports/001-VRA20161231WP1PublishableSummaryv11.pdf";"VRA_20161231_WP1_Publishable_Summary_v1.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-VRANL2015v04PRcompressed.pdf";"Newsletter 2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D361DigitalInfrastructure.pdf";"D3.61.";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/publishing/logo1/VRA-Logo.jpg";"VRA logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D322RegulatoryNeeds1.pdf";"D3.2.2 - Regulatory Needs";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/reports/001-VRAPublishablesummary20151031WP1DEL110PRv101.pdf";"VRA_Publishable_summary";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D381DecisionandControlAlgorithmsforVehicleandRoadAutomationDeploymentNeedsandRecommendationsDraft1.pdf";"D3.8.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D312DeploymentpathsforVehicleandRoadAutomationDraft2.pdf";"D3_1_2 Deployment paths for Vehicle and Road Automation Draft";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/7/610737/080/deliverables/001-D371EvaluationforVehicleandRoadAutomationneedsandrecommendationsDraft1.pdf";"D3.7.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/258378/080/deliverables/001-FIGARODeliverable53v20final2.pdf";"D5.3: Evaluation of converged gateway-centric, UPnPbased\nFI-architecture for energy management";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/258378/080/deliverables/001-FIGAROD32v11finalwithappendices.pdf";"D3.2Initial federated networking: interference models,\nhandover mechanisms and multilink networking";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/258378/080/deliverables/001-FIGAROD22v11finalwithappendices.pdf";"D2.2 Design document of gateway-centric monitoring tools";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/258378/080/deliverables/001-FIGAROdeliverable41.pdf";"Deliverable D4.1";"relatedPrint";"ppm";""
